#PATH-POINTS-START Path
0,0,102,0
95.445,46.15,91.202
95.829,44.187,90.081
96.253,42.232,89.58
96.718,40.287,89.122
97.226,38.353,88.711
97.778,36.431,88.347
98.376,34.522,88.035
99.02,32.629,87.776
99.712,30.752,87.572
100.451,28.894,87.424
101.238,27.056,87.333
102.073,25.238,87.3
102.955,23.443,87.324
103.884,21.672,87.403
104.859,19.926,87.536
105.879,18.206,87.72
106.942,16.512,87.952
108.048,14.845,88.228
109.194,13.206,88.544
110.378,11.595,88.896
111.6,10.011,89.278
112.857,8.456,89.686
114.147,6.928,90.115
115.469,5.427,90.559
116.826,3.958,90.559
118.214,2.518,91.014,0
119.479,0.974,99.97
120.661,-0.639,99.97
121.834,-2.259,99.862
123.003,-3.881,99.748
124.165,-5.509,99.748
125.321,-7.141,99.626
126.472,-8.777,99.497
127.613,-10.419,99.497
128.748,-12.066,99.359
129.878,-13.716,99.359
130.996,-15.374,99.212
132.108,-17.037,99.055
133.214,-18.703,99.055
134.307,-20.378,98.887
135.393,-22.058,98.708
136.471,-23.742,98.517
137.537,-25.435,98.517
138.592,-27.134,98.313
139.637,-28.839,98.094
140.673,-30.55,97.861
141.694,-32.269,97.861
142.702,-33.996,97.611
143.699,-35.731,97.343
144.682,-37.472,97.056
145.65,-39.222,96.749
146.603,-40.981,96.749
147.538,-42.749,96.419
148.456,-44.526,96.066
149.355,-46.312,95.688
150.236,-48.108,95.282
151.096,-49.913,94.846
151.933,-51.729,94.379
152.747,-53.556,93.879
153.535,-55.394,93.342
154.296,-57.244,92.767
155.027,-59.105,92.151
155.727,-60.979,91.491
156.394,-62.865,90.785
157.024,-64.763,90.031
157.61,-66.675,88.368
158.152,-68.6,87.454
158.648,-70.537,86.484
159.095,-72.487,84.368
159.477,-74.45,83.222
159.801,-76.423,82.018
160.054,-78.407,79.447
160.232,-80.399,78.087
160.324,-82.396,75.252
160.33,-84.396,72.326
160.228,-86.393,70.86
160.021,-88.382,68.002
159.698,-90.355,65.363
159.251,-92.304,63.102
158.674,-94.219,61.369
157.962,-96.087,60.288
157.115,-97.899,59.934
156.136,-99.642,60.318
155.03,-101.308,61.392
153.805,-102.888,63.055
152.473,-104.379,65.175
151.045,-105.778,67.608
149.531,-107.086,70.215
147.945,-108.303,72.878
146.297,-109.435,75.504
144.595,-110.485,78.026
142.848,-111.459,80.401
141.064,-112.362,81.524
139.247,-113.198,83.636
137.403,-113.973,85.565
135.538,-114.695,87.315
133.654,-115.366,88.896
131.754,-115.988,89.627
129.84,-116.569,90.98
127.915,-117.112,92.199
125.98,-117.618,92.762
