-0.934,-1.781,66,0
-0.921,0.219,64.572
-0.898,2.218,63.143
-0.857,4.218,61.715
-0.793,6.217,60.286
-0.715,8.215,58.858
-0.615,10.213,57.43
-0.489,12.209,56.001
-0.342,14.203,54.573
-0.174,16.196,53.144
0.026,18.186,51.716
0.256,20.173,50.288
0.515,22.156,48.859
0.806,24.135,47.431
1.132,26.108,46.002
1.497,28.074,44.574
1.904,30.032,43.146
2.357,31.98,41.717
2.86,33.916,40.289
3.418,35.837,38.86
4.036,37.739,37.432
4.717,39.619,36.004
5.467,41.473,34.575
6.289,43.296,33.147
7.192,45.08,31.718
8.189,46.813,30.29
9.272,48.494,28.862
10.459,50.103,27.433
11.739,51.639,26.005
13.13,53.076,24.576
14.615,54.415,23.148
16.192,55.644,21.72
17.856,56.753,24.269
19.595,57.739,26.818
21.396,58.609,29.367
23.246,59.366,31.917
25.136,60.021,34.466
27.054,60.585,37.015
28.994,61.073,39.564
30.948,61.499,42.114
32.911,61.879,44.663
34.88,62.229,47.212
36.852,62.567,43.813
38.822,62.91,40.414
40.788,63.277,37.015
42.745,63.69,33.616
44.686,64.171,30.217
46.602,64.744,26.818
48.478,65.435,23.419
50.296,66.266,20.02
52.032,67.259,16.621
53.654,68.427,13.222
55.135,69.769,15.701
56.458,71.267,18.179
57.613,72.898,20.657
58.605,74.634,23.136
59.437,76.452,25.614
60.129,78.328,28.093
60.704,80.243,30.571
61.162,82.189,33.05
61.53,84.155,35.528
61.821,86.134,38.006
62.034,88.122,40.485
62.185,90.116,42.963
62.282,92.114,42.963
62.33,94.113,42.963
62.335,96.113,42.963
62.301,98.113,42.963
62.233,100.111,42.963
62.134,102.109,42.963
62.003,104.105,42.963
61.844,106.098,42.963
61.522,109.553,42.963,0
61.522,109.553,0,0
