#PATH-POINTS-START Overall Path

-155.078,9.016,120,0
-153.917,10.645,119.93
-152.756,12.273,119.86
-151.595,13.902,119.79
-150.434,15.53,119.721
-149.273,17.159,119.651
-148.112,18.788,119.581
-146.952,20.416,119.511
-145.791,22.045,119.441
-144.63,23.674,119.371
-143.469,25.302,119.301
-142.308,26.931,119.231
-141.147,28.56,119.162
-139.987,30.188,119.092
-138.826,31.817,119.022
-137.665,33.445,118.952
-136.504,35.074,118.882
-135.343,36.703,118.812
-134.182,38.331,118.742
-133.022,39.96,118.673
-131.861,41.589,118.603
-130.7,43.217,118.533
-129.539,44.846,118.463
-128.378,46.475,118.393
-127.217,48.103,118.323
-126.057,49.732,118.253
-124.896,51.36,118.183
-123.735,52.989,118.114
-122.574,54.618,118.044
-121.413,56.246,117.974
-120.252,57.875,117.904
-118.525,58.439,117.834,0
-116.526,58.493,117.764
-114.527,58.546,117.694
-112.527,58.599,117.625
-110.528,58.652,117.555
-108.529,58.705,117.485
-106.529,58.758,117.415
-104.53,58.811,117.345
-102.531,58.864,117.275
-100.532,58.917,117.205
-98.532,58.97,117.135
-96.533,59.023,117.066
-94.534,59.076,116.996
-92.534,59.13,116.926
-90.535,59.183,116.856
-88.536,59.236,116.786
-86.537,59.289,116.716
-84.537,59.342,116.646
-82.538,59.395,116.577
-80.539,59.448,116.507
-78.539,59.501,116.437
-76.54,59.554,116.367
-74.541,59.607,116.297
-72.541,59.66,116.227
-70.542,59.713,116.157
-68.543,59.766,116.087
-66.544,59.82,116.018
-64.544,59.873,115.948
-62.545,59.926,115.878
-60.546,59.979,115.808,0
-59.132,58.582,115.738
-57.73,57.156,115.668
-56.328,55.729,115.598
-54.927,54.302,115.529
-53.525,52.876,115.459
-52.123,51.449,115.389
-50.721,50.023,115.319
-49.32,48.596,115.249
-47.918,47.17,115.179
-46.516,45.743,115.109
-45.114,44.317,115.039
-43.713,42.89,114.97
-42.311,41.463,114.9
-40.909,40.037,114.83
-39.507,38.61,114.76
-38.106,37.184,114.69
-36.704,35.757,114.62
-35.302,34.331,114.55
-33.9,32.904,114.481
-32.499,31.477,114.411
-31.097,30.051,114.341
-29.695,28.624,114.271
-28.293,27.198,114.201
-26.892,25.771,114.131
-25.49,24.345,114.061
-24.088,22.918,113.991
-22.686,21.491,113.922
-21.284,20.065,113.852
-19.883,18.638,113.782
-18.481,17.212,113.712
-17.079,15.785,113.642
-15.677,14.359,113.572
-14.276,12.932,113.502
-12.874,11.506,113.433
-11.472,10.079,113.363
-10.07,8.652,113.293
-8.669,7.226,113.223
-7.267,5.799,113.153
-5.865,4.373,113.083
-4.463,2.946,113.013
-3.062,1.52,112.943
-1.66,0.093,112.874,0
-0.566,0.673,112.804
0.344,2.454,112.734
1.254,4.235,112.664
2.164,6.016,112.594
3.074,7.797,112.524
3.984,9.578,112.454
4.894,11.359,112.385
5.804,13.14,112.315
6.714,14.921,112.245
7.624,16.702,112.175
